__v|VCodMunicipio|VEstado|VCo_Unidade|url|Data Expedição|Órgão Expedidor|Número Alvará|Dependência|Natureza da Organização|Gestão|Esfera Administrativa|Sub Tipo Estabelecimento|Tipo Estabelecimento|UF|Município|CEP|Bairro|Complemento|Telefone|Número|Logradouro|Personalidade|CPF|Nome Empresarial|CNPJ|CNES|Nome
280760|28|2807602745194|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807602745194&VEstado=28&VCodMunicipio=280760|25/04/2011|SES|0051|INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|SE|UMBAUBA - IBGE - 280760|49260000|CENTRO||(79)35462411|152|RUA ANICETO LIMA|JURÍDICA|--|CENTRO DE DIAGNOSTICO DE TOBIAS BARRETO LTDA|05335464000253|2745194|BIOANALYSIS LAB DE ANALISES CLINICAS
280760|28|2807607029853|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807607029853&VEstado=28&VCodMunicipio=280760||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|CAPS I|CENTRO DE ATENCAO PSICOSSOCIAL|SE|UMBAUBA - IBGE - 280760|49260000|CENTRO||98554858|03|RUA SANTOS|JURÍDICA|--|PREFEITURA MUNICIPAL DE UMBAUBA||7029853|CAPS I LAURITA VIEIRA CARVALHO
280760|28|2807606958206|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807606958206&VEstado=28&VCodMunicipio=280760||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER)|CLINICA/CENTRO DE ESPECIALIDADE|SE|UMBAUBA - IBGE - 280760|49260000|CENTRO||99671230|139|RUA MANOEL DIONIZIO SANTOS|JURÍDICA|--|PREFEITURA MUNICIPAL DE UMBAUBA||6958206|CENTRO DE REABILITACAO RUBENS BASTOS GUIMARAES
280760|28|2807602421402|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807602421402&VEstado=28&VCodMunicipio=280760||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|SE|UMBAUBA - IBGE - 280760|49260000|CENTRO||(79)3546-2179|442|RUA BENJAMIN CONSTANT|JURÍDICA|--|PREFEITURA MUNICIPAL DE UMBAUBA||2421402|CLINICA DE S DA FAMILIA DR JOSE NAILSON MOURA
280760|28|2807602421410|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807602421410&VEstado=28&VCodMunicipio=280760|01/01/2002|SMS|01020103|MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|SE|UMBAUBA - IBGE - 280760|49260000|ZONA RURAL||(79)3546-2179|S/N|POVOADO MATINHA|JURÍDICA|--|PREFEITURA MUNICIPAL DE UMBAUBA||2421410|CLINICA DE SAUDE DA FAMILIA CLEMILDO AMANCIO DOS SANTOS
280760|28|2807603037878|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807603037878&VEstado=28&VCodMunicipio=280760|27/03/2012|SES|0059|INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|SE|UMBAUBA - IBGE - 280760|49260000|CENTRO||(79)35461364|42|RUA ANICETO LIMA|JURÍDICA|--|CLINICA HOSPITALAR MONTEIRO LIMA|05688489000150|3037878|CLINICA HOSPITALAR MONTEIRO LIMA
280760|28|2807602421445|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807602421445&VEstado=28&VCodMunicipio=280760||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||PRONTO SOCORRO GERAL|SE|UMBAUBA - IBGE - 280760|49260000|CENTRO||(79)546 1276|442|RUA BENJAMIN CONSTANT|JURÍDICA|--|PREFEITURA MUNICIPAL DE UMBAUBA||2421445|CLINICA 24 HORAS DR JOSE NAILSON MOURA
280760|28|2807602421437|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807602421437&VEstado=28&VCodMunicipio=280760|01/01/2002|SES||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|SE|UMBAUBA - IBGE - 280760|49260000|ZONA RURAL||(79)546 2925|S/N|POVOADO EUGENIA|JURÍDICA|--|PREFEITURA MUNICIPAL DE UMBAUBA||2421437|POSTO DE SAUDE DO POV EUGENIA
280760|28|2807602421429|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807602421429&VEstado=28&VCodMunicipio=280760||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|SE|UMBAUBA - IBGE - 280760|49260000|ZONA RURAL||(79)546 1276|S/N|POVOADO PAU AMARELO|JURÍDICA|--|PREFEITURA MUNICIPAL DE UMBAUBA||2421429|POSTO DE SAUDE DO POV PAU AMARELO
280760|28|2807606325602|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807606325602&VEstado=28&VCodMunicipio=280760||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|MUNICIPAL/SEDE|SECRETARIA DE SAUDE|SE|UMBAUBA - IBGE - 280760|49260000|CENTRO|CASA|35462928|S/N|RUA CAMERINO|JURÍDICA|--|PREFEITURA MUN DE UMBAUBA||6325602|SECRETARIA MUN DE SAUDE DE UMBAUBA
280740|28|2807407537158|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407537158&VEstado=28&VCodMunicipio=280740||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POLO ACADEMIA DA SAUDE|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO||35411301|S/N|PRACA DR JOSE ROSA OLIVEIRA NETO|JURÍDICA|--|PREFEITURA MUNICIPAL DE TOBIAS BARRETO||7537158|ACADEMIA DE SAUDE CONJUNTO WALTER FRANCO
280740|28|2807403534227|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807403534227&VEstado=28&VCodMunicipio=280740|03/09/2009|SES|152/09|INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO||(79)3541-1334|268|RUA MANOEL BARBOSA SOBRINHO|JURÍDICA|--|CENTRO DE DIAGNOSTICO TOBIAS BARRETO|05335464000172|3534227|BIOANALISYS TOBIAS BARRETO
280740|28|2807403057909|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807403057909&VEstado=28&VCodMunicipio=280740||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|CAPS I|CENTRO DE ATENCAO PSICOSSOCIAL|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO||(79)5411301|789|RUA ITABAIANINHA|JURÍDICA|--|PREFEITURA MUNICIPAL DE TOBIAS BARRETO||3057909|CAPS CLARIDADE
280740|28|2807406639380|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807406639380&VEstado=28&VCodMunicipio=280740|15/09/2010|SES|0167/2010|INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA|OUTROS|CLINICA/CENTRO DE ESPECIALIDADE|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO|CASA||648|AV SETE DE JUNHO|JURÍDICA|--|KDOCTOR PRESTACAO DE SERVICOS MED E ODONTO LTDA|03101038000220|6639380|CEDIME
280740|28|2807402422050|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402422050&VEstado=28&VCodMunicipio=280740||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO||(79)5411279|399|RUA JULIA MARIA DA SOLEDADE|JURÍDICA|--|PREFEITURA MUNICIPAL DE TOBIAS BARRETO||2422050|CENTRO DE SAUDE DE TOBIAS BARRETO
280740|28|2807402422069|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402422069&VEstado=28&VCodMunicipio=280740||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO||(79)5411301|S/N|RUA ITABAIANINHA|JURÍDICA|--|PREFEITURA MUNICIPAL DE TOBIAS BARRETO||2422069|CENTRO DE SAUDE JOAO DE SOUZA ANDRADE
280740|28|2807406902073|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807406902073&VEstado=28&VCodMunicipio=280740||||MANTIDA|ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS|ESTADUAL|PRIVADA|CEO-II|CLINICA/CENTRO DE ESPECIALIDADE|SE|TOBIAS BARRETO - IBGE - 280740|49300000|SANTOS DUMONT|||709|RUA ITABAIANINHA|JURÍDICA|--|FUNDACAO ESTADUAL DE SAUDE||6902073|CEO DR BERNARDINO MITIDIERE
280740|28|2807407375085|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407375085&VEstado=28&VCodMunicipio=280740|09/07/2012|SES|2878|INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA|OUTROS|CLINICA/CENTRO DE ESPECIALIDADE|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO|CASA|7935412923|186|RUA GUMERCINDO BESSA|JURÍDICA|--|CLINICA INT DE PROC E ESP MEDICAS OLIVEIRA RAMOS LTDA ME|10741183000150|7375085|CLINICA DE ESPECIALIDADES MEDICA ADELIA COSTA
280740|28|2807403541444|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807403541444&VEstado=28&VCodMunicipio=280740||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|SE|TOBIAS BARRETO - IBGE - 280740|49300000|PINHEIRO||(79)35411582|159|RUA FILOMENO GERALDO DOS SANTOS|JURÍDICA|--|PREFEITURA MUNICIPAL DE TOBIAS BARRETO||3541444|CLINICA DE SAUDE DA FAMILIA DRA ZILDA ARNS
280740|28|2807405618770|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807405618770&VEstado=28&VCodMunicipio=280740|06/11/2009|SES|215|INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO|SALA 2|3541-2022|223|AV 7 DE JUNHO|JURÍDICA|--|CLINICA PHYSIOVIDA LTDA|07773884000166|5618770|CLINICA PHYSIOVIDA
280740|28|2807408016275|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807408016275&VEstado=28&VCodMunicipio=280740||SES||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CONSULTORIO ISOLADO|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO||(79)5411220|S/N|AV GETULIO VARGAS|JURÍDICA|--|PREFEITURA MUNICIPAL DE TOBIAS BARRETO||8016275|CONSULTORIO ODONTOLOGICO COLEGIO ESTADUAL TOBIAS BARRETO
280740|28|2807407615213|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407615213&VEstado=28&VCodMunicipio=280740||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||FARMACIA|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO||3541-1301|452|AV 7 DE JUNHO|JURÍDICA|--|PREFEITURA MUNICIPAL DE TOBIAS BARRETO||7615213|FARMACIA BASICA DE TOBIAS BARRETO
280740|28|2807407518390|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407518390&VEstado=28&VCodMunicipio=280740||||MANTIDA|ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS|ESTADUAL|PRIVADA||FARMACIA|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO|TERREO||S/N|RUA ABELARDO BARRETO DO ROSARIO|JURÍDICA|--|FUNDACAO ESTADUAL DE SAUDE||7518390|FARMACIA POPULAR DO BRASIL IV
280740|28|2807402423480|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402423480&VEstado=28&VCodMunicipio=280740|11/07/2008|SES|037/2008|INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO||3541-2762 99853392|581|AVENIDA 7 DE JUNHO|JURÍDICA|--|HEMATO CLINICA DE DIAGNOSTICO LTDA ME|00775380000136|2423480|HEMATO LABORATORIO
280740|28|2807402546116|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402546116&VEstado=28&VCodMunicipio=280740||SES||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|ESTADUAL|ESTADUAL||HOSPITAL GERAL|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO||(79)3541-1294|22|AVENIDA JOAO ALVES FILHO|JURÍDICA|--|SECRETARIA DE ESTADO DA SAUDE DE SERGIPE||2546116|HOSPITAL SAO VICENTE DE PAULO
280740|28|2807400002860|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807400002860&VEstado=28&VCodMunicipio=280740|27/02/2013|SES|0038|INDIVIDUAL|EMPRESA PRIVADA|ESTADUAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|SE|TOBIAS BARRETO - IBGE - 280740|49300000|CENTRO||(79)3541-1822|222|AVN GUMERCINDO BESSA|JURÍDICA|--|LABORATORIO MEDICO DE ANALISES BIOLOGICAS LTDA|32855041000156|0002860|LABMED
