__v|VCodMunicipio|VEstado|VCo_Unidade|url|Data Expedição|Órgão Expedidor|Número Alvará|Dependência|Natureza da Organização|Gestão|Esfera Administrativa|Sub Tipo Estabelecimento|Tipo Estabelecimento|UF|Município|CEP|Bairro|Complemento|Telefone|Número|Logradouro|Personalidade|CPF|Nome Empresarial|CNPJ|CNES|Nome
110180|11|1101807613792|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1101807613792&VEstado=11&VCodMunicipio=110180||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|UNIDADE DE VIGILANCIA DE ZOONOSES|UNIDADE DE VIGILANCIA EM SAUDE|RO|VALE DO PARAISO - IBGE - 110180|76923000|SETOR I||69 34641005|4199|AVENIDA PARANA|JURÍDICA|--|PREFEITURA MUNICIPAL DE VALE DO PARAISO||7613792|DEPARTAMENTO DE VIGILANCIA SANITARIA
110180|11|1101802744422|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1101802744422&VEstado=11&VCodMunicipio=110180||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||UNIDADE MISTA|RO|VALE DO PARAISO - IBGE - 110180|76923000|SETOR 04||(69) 34641195|1967|AVENIDA RONDONIA|JURÍDICA|--|PREFEITURA MUNICIPAL DE VALE DO PARAISO||2744422|HOSPITAL DE PEQUENO PORTE IZABEL BATISTA DE OLIVEIRA
110180|11|1101806031773|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1101806031773&VEstado=11&VCodMunicipio=110180|04/03/2008|SMS|085|INDIVIDUAL|EMPRESA PRIVADA|MUNICIPAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|RO|VALE DO PARAISO - IBGE - 110180|76923000|SETOR 01||69 34641425|4329|AVENIDA PARANA|JURÍDICA|--|C A DA SILVA LABORATORIO|05815694000139|6031773|LABORATORIO SAO LUCAS
110180|11|1101806857450|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1101806857450&VEstado=11&VCodMunicipio=110180||||INDIVIDUAL|EMPRESA PRIVADA|MUNICIPAL|PRIVADA||CONSULTORIO ISOLADO|RO|VALE DO PARAISO - IBGE - 110180|76923000|CENTRO||69 84122275|222|AVENIDA PARANA|FÍSICA|--|MAIS SAUDE CONSULTORIO MEDICO||6857450|MAIS SAUDE CONSULTORIO MEDICO
110180|11|1101802744295|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1101802744295&VEstado=11&VCodMunicipio=110180||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|RO|VALE DO PARAISO - IBGE - 110180|76923000|ZONA RURAL||6934641193|S/N|DISTRITO DE SANTA ROSA|JURÍDICA|--|PREFEITURA MUNICIPAL DE VALE DO PARAISO||2744295|POSTO DE SAUDE DAMIANA BORGES AMORIM
110180|11|1101807574614|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1101807574614&VEstado=11&VCodMunicipio=110180||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|RO|VALE DO PARAISO - IBGE - 110180|76923000|SETOR IV|||S/N|AVENIDA PARAISO|JURÍDICA|--|PREFEITURA MUNICIPAL DE VALE DO PARAISO||7574614|PSF URBANO
110180|11|1101806423310|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1101806423310&VEstado=11&VCodMunicipio=110180||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|MUNICIPAL/SEDE|SECRETARIA DE SAUDE|RO|VALE DO PARAISO - IBGE - 110180|76923000|SETOR 01||69 3464-1193|2601|AVENIDA PARAISO|JURÍDICA|--|PREFEITURA MUNICIPAL DE VALE DO PARAISO||6423310|SECRETARIA MUNICIPAL DE SAUDE DE VALE DO PARAISO
110175|11|1101756422799|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1101756422799&VEstado=11&VCodMunicipio=110175||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|MUNICIPAL/SEDE|SECRETARIA DE SAUDE|RO|VALE DO ANARI - IBGE - 110175|76867000|CENTRO|HPP|35251459|4691|AV PRESIDENTE DUTRA|JURÍDICA|--|SECRETARIA MUNICIPAL DE SAUDE DE VALE DO ANARI||6422799|FUNDO MUNICIPAL DE SAUDE DE VALE DO ANARI
110175|11|1101752744414|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1101752744414&VEstado=11&VCodMunicipio=110175||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||UNIDADE MISTA|RO|VALE DO ANARI - IBGE - 110175|76867000|CENTRO|HOSPITAL|(69) 35251459|4691|AV PRESIDENTE DUTRA|JURÍDICA|--|PREFEITURA MUNICIPAL DE VALE DO ANARI||2744414|HOSPITAL DE PEQUENO PORTE DE VALE DO ANARI
110175|11|1101752744139|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1101752744139&VEstado=11&VCodMunicipio=110175||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||POSTO DE SAUDE|RO|VALE DO ANARI - IBGE - 110175|76867000|ZONA RURAL|||S/N|LINHA C 66 KM 20|JURÍDICA|--|PREFEITURA MUNICIPAL DE VALE DO ANARI||2744139|PS LINHA C 66 JATUARANA VALE DO ANARI
