__v|VCodMunicipio|VEstado|VCo_Unidade|url|Data Expedição|Órgão Expedidor|Número Alvará|Dependência|Natureza da Organização|Gestão|Esfera Administrativa|Sub Tipo Estabelecimento|Tipo Estabelecimento|UF|Município|CEP|Bairro|Complemento|Telefone|Número|Logradouro|Personalidade|CPF|Nome Empresarial|CNPJ|CNES|Nome
270940|27|2709406669212|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2709406669212&VEstado=27&VCodMunicipio=270940||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|CAPS I|CENTRO DE ATENCAO PSICOSSOCIAL|AL|VICOSA - IBGE - 270940|57700000|ZONA RURAL|||S/N|FAZENDA SANTA ANA|JURÍDICA|--|PREFEITURA MUNICIPAL DE VICOSA||6669212|CAPS VICOSA
270940|27|2709406913008|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2709406913008&VEstado=27&VCodMunicipio=270940|13/09/2011|SMS|077111|INDIVIDUAL|EMPRESA PRIVADA|MUNICIPAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|AL|VICOSA - IBGE - 270940|57700000|CENTRO|||03|PRACA IZIDRO VASCONCELOS|JURÍDICA|--|GOMES E FERREIRA LABORATORIO DE ANALISES CLINICAS LTDA|12794132000111|6913008|CEMLAB CENTRO MEDICO LABORATORIAL
270940|27|2709402011328|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2709402011328&VEstado=27&VCodMunicipio=270940||||INDIVIDUAL|ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS|DUPLA|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|AL|VICOSA - IBGE - 270940|57700000|CENTRO||(82)2831215|S/N|CONEGO PIMENTEL|JURÍDICA|--|SOCIEDADE SANTA ISABEL DA UNGRIA|08629545000173|2011328|CENTRO DE DIAGNOSTICO JOSE TENORIO BEZERRA
270940|27|2709405608848|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2709405608848&VEstado=27&VCodMunicipio=270940||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL|OUTROS|CLINICA/CENTRO DE ESPECIALIDADE|AL|VICOSA - IBGE - 270940|57700000|CENTRO||08232831846|S/N|RUA MOTA LIMA|JURÍDICA|--|PREFEITURA MUNICIPAL DE VICOSA||5608848|CENTRO DE REABILITACAO SENHOR BOM JESUS DO BONFIM
270940|27|2709402011603|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2709402011603&VEstado=27&VCodMunicipio=270940||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE SAUDE/UNIDADE BASICA|AL|VICOSA - IBGE - 270940|57700000|CENTRO||(82) 2831846|S/N|RUA FREDERICO MAIA|JURÍDICA|--|PREFEITURA MUNICIPAL DE VICOSA||2011603|CENTRO DE SAUDE ESPECIALIZADO OSWALDO BRANDAO VILELA
270940|27|2709402003570|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2709402003570&VEstado=27&VCodMunicipio=270940||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||HOSPITAL GERAL|AL|VICOSA - IBGE - 270940|57700000|CENTRO|||44|AV FIRMINO MAIA|JURÍDICA|--|PREFEITURA MUNICIPAL DE VICOSA||2003570|HOSPITAL MUNICIPAL DE VICOSA
270940|27|2709407134355|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2709407134355&VEstado=27&VCodMunicipio=270940|17/04/2012|SMS|209/2012|INDIVIDUAL|SERVIÇO SOCIAL AUTONOMO|MUNICIPAL|PRIVADA||CONSULTORIO ISOLADO|AL|VICOSA - IBGE - 270940|57700000|CENTRO|||05|LOTEAMENTO PARAISO VICOENSE|FÍSICA|--|VANESSA DE ALBUQUERQU VILACA||7134355|INTEGRAR CLINICA DE FISIOTERAPIA E PILATES
270940|27|2709402011301|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2709402011301&VEstado=27&VCodMunicipio=270940|31/05/2001|SES|770012|INDIVIDUAL|EMPRESA PRIVADA|MUNICIPAL|PRIVADA||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|AL|VICOSA - IBGE - 270940|57700000|CENTRO||(82)2831692|28|MOTA LIMA|JURÍDICA|--|LABORATORIO DE ANALISES CLINICAS LTDA|04443111000123|2011301|LABORATORIO DE ANALISES CLINICAS
270940|27|2709403955052|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2709403955052&VEstado=27&VCodMunicipio=270940||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)|AL|VICOSA - IBGE - 270940|57700000|CENTRO|||S/N|RUA IZIDIO VASCONCELOS|JURÍDICA|--|PREFEITURA MUNICIPAL DE VICOSA||3955052|LABORATORIO MUNICIPAL DE VICOSA
270940|27|2709407140533|http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2709407140533&VEstado=27&VCodMunicipio=270940||||MANTIDA|ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS)|MUNICIPAL|MUNICIPAL||CENTRO DE APOIO A SAUDE DA FAMILIA|AL|VICOSA - IBGE - 270940|57700000|CENTRO|||S/N|AVENIDA FIRMINO MAIA|JURÍDICA|--|NUCLEO DE APOIO A SAUDE DA FAMILIA||7140533|NASF DE VICOSA
